eta,U,a,s,y,E
0.18947368421052632,5.715000000000001,1.0,148.4131591025766,7.38905609893065,-4.631034270777746
0.18947368421052632,6.123142857142858,1.0,148.4131591025766,7.38905609893065,-4.961774279136951
0.18947368421052632,6.531285714285715,1.0,148.4131591025766,7.38905609893065,-5.2925142874961555
0.18947368421052632,6.9394285714285715,1.0,148.4131591025766,7.389056098930649,-5.623254295855362
0.18947368421052632,7.347571428571428,1.0,148.4131591025766,7.38905609893065,-5.953994304214567
0.18947368421052632,7.755714285714286,1.0,148.4131591025766,7.38905609893065,-6.284734312573773
0.18947368421052632,8.163857142857141,1.0,148.4131591025766,7.38905609893065,-6.615474320932976
0.18947368421052632,8.572,1.0,148.4131591025766,7.38905609893065,-6.946214329292181
0.18947368421052632,8.980142857142857,1.0,148.4131591025766,7.389056098930649,-7.2769543376513885
0.18947368421052632,9.388285714285713,1.0,148.4131591025766,7.38905609893065,-7.607694346010592
0.18947368421052632,9.79642857142857,1.0,148.4131591025766,7.38905609893065,-7.938434354369798
0.18947368421052632,10.204571428571429,1.0,148.4131591025766,7.389056098930649,-8.269174362729006
0.18947368421052632,10.612714285714285,1.0,148.4131591025766,7.38905609893065,-8.599914371088209
0.18947368421052632,11.020857142857142,1.0,148.4131591025766,7.38905609893065,-8.930654379447416
0.18947368421052632,11.429,1.0,148.4131591025766,7.38905609893065,-9.261394387806622
0.18947368421052632,11.837142857142856,1.0,148.4131591025766,7.389056098930649,-9.592134396165825
0.18947368421052632,12.245285714285714,1.0,148.4131591025766,7.38905609893065,-9.922874404525032
0.18947368421052632,12.65342857142857,1.0,148.4131591025766,7.38905609893065,-10.253614412884236
0.18947368421052632,13.061571428571428,1.0,148.4131591025766,7.38905609893065,-10.584354421243443
0.18947368421052632,13.469714285714286,1.0,148.4131591025766,7.38905609893065,-10.915094429602648
0.18947368421052632,13.877857142857142,1.0,148.4131591025766,7.38905609893065,-11.245834437961854
0.18947368421052632,14.286,1.0,148.4131591025766,7.38905609893065,-11.57657444632106
0.18947368421052632,14.694142857142856,1.0,148.4131591025766,7.38905609893065,-11.907314454680265
0.18947368421052632,15.102285714285713,1.0,148.4131591025766,7.38905609893065,-12.238054463039468
0.18947368421052632,15.510428571428571,1.0,148.4131591025766,7.38905609893065,-12.568794471398677
0.18947368421052632,15.918571428571427,1.0,148.4131591025766,7.38905609893065,-12.89953447975788
0.18947368421052632,16.326714285714285,1.0,148.4131591025766,7.38905609893065,-13.230274488117086
0.18947368421052632,16.734857142857145,1.0,148.4131591025766,7.38905609893065,-13.561014496476293
0.18947368421052632,17.143,1.0,148.4131591025766,7.38905609893065,-13.891754504835498
0.18947368421052632,17.551142857142857,1.0,148.4131591025766,7.38905609893065,-14.222494513194702
0.18947368421052632,17.959285714285716,1.0,148.4131591025766,7.38905609893065,-14.55323452155391
0.18947368421052632,18.367428571428572,1.0,148.4131591025766,7.38905609893065,-14.883974529913115
0.18947368421052632,18.77557142857143,1.0,148.4131591025766,7.38905609893065,-15.214714538272318
0.18947368421052632,19.183714285714288,1.0,148.4131591025766,7.38905609893065,-15.545454546631525
0.18947368421052632,19.591857142857144,1.0,148.4131591025766,7.38905609893065,-15.876194554990729
0.18947368421052632,20.0,1.0,148.4131591025766,7.38905609893065,-16.206934563349932
0.2,0.001,1.0,7.38905609893065,0.049787068367863944,0.05415724306362064
0.2,0.40914285714285714,1.0,7.38905609893065,7.38905609893065,-0.2708720102118587
0.2,0.8172857142857143,1.0,11.022825939119421,7.38905609893065,-0.6271318564372801
0.2,1.2254285714285713,1.0,148.4131591025766,7.389056098930649,-0.979983168114406
0.2,1.6335714285714285,1.0,148.4131591025766,7.38905609893065,-1.3064230182077672
0.2,2.0417142857142854,1.0,148.4131591025766,7.389056098930649,-1.6328628683011284
0.2,2.4498571428571427,1.0,148.4131591025766,7.38905609893065,-1.9593027183944896
0.2,2.858,1.0,148.4131591025766,7.38905609893065,-2.285742568487851
0.2,3.266142857142857,1.0,148.4131591025766,7.38905609893065,-2.612182418581212
0.2,3.674285714285714,1.0,148.4131591025766,7.389056098930649,-2.9386222686745733
0.2,4.082428571428571,1.0,148.4131591025766,7.389056098930649,-3.2650621187679345
0.2,4.490571428571429,1.0,148.4131591025766,7.38905609893065,-3.591501968861296
0.2,4.898714285714286,1.0,148.4131591025766,7.38905609893065,-3.9179418189546573
0.2,5.306857142857143,1.0,148.4131591025766,7.38905609893065,-4.244381669048018
0.2,5.715000000000001,1.0,148.4131591025766,7.38905609893065,-4.57082151914138
0.2,6.123142857142858,1.0,148.4131591025766,7.38905609893065,-4.897261369234741
0.2,6.531285714285715,1.0,148.4131591025766,7.38905609893065,-5.223701219328102
0.2,6.9394285714285715,1.0,148.4131591025766,7.38905609893065,-5.550141069421463
0.2,7.347571428571428,1.0,148.4131591025766,7.38905609893065,-5.876580919514824
0.2,7.755714285714286,1.0,148.4131591025766,7.38905609893065,-6.2030207696081865
0.2,8.163857142857141,1.0,148.4131591025766,7.38905609893065,-6.529460619701545
0.2,8.572,1.0,148.4131591025766,7.38905609893065,-6.855900469794906
0.2,8.980142857142857,1.0,148.4131591025766,7.38905609893065,-7.182340319888269
0.2,9.388285714285713,1.0,148.4131591025766,7.38905609893065,-7.508780169981629
0.2,9.79642857142857,1.0,148.4131591025766,7.38905609893065,-7.83522002007499
0.2,10.204571428571429,1.0,148.4131591025766,7.38905609893065,-8.161659870168354
0.2,10.612714285714285,1.0,148.4131591025766,7.38905609893065,-8.488099720261712
0.2,11.020857142857142,1.0,148.4131591025766,7.38905609893065,-8.814539570355077
0.2,11.429,1.0,148.4131591025766,7.38905609893065,-9.140979420448437
0.2,11.837142857142856,1.0,148.4131591025766,7.389056098930649,-9.467419270541798
0.2,12.245285714285714,1.0,148.4131591025766,7.38905609893065,-9.793859120635158
0.2,12.65342857142857,1.0,148.4131591025766,7.38905609893065,-10.120298970728518
0.2,13.061571428571428,1.0,148.4131591025766,7.38905609893065,-10.446738820821881
0.2,13.469714285714286,1.0,148.4131591025766,7.38905609893065,-10.773178670915243
0.2,13.877857142857142,1.0,148.4131591025766,7.38905609893065,-11.099618521008603
0.2,14.286,1.0,148.4131591025766,7.38905609893065,-11.426058371101965
0.2,14.694142857142856,1.0,148.4131591025766,7.38905609893065,-11.752498221195324
0.2,15.102285714285713,1.0,148.4131591025766,7.38905609893065,-12.078938071288686
0.2,15.510428571428571,1.0,148.4131591025766,7.38905609893065,-12.40537792138205
0.2,15.918571428571427,1.0,148.4131591025766,7.38905609893065,-12.73181777147541
0.2,16.326714285714285,1.0,148.4131591025766,7.38905609893065,-13.058257621568771
0.2,16.734857142857145,1.0,148.4131591025766,7.38905609893065,-13.384697471662133
0.2,17.143,1.0,148.4131591025766,7.38905609893065,-13.711137321755494
0.2,17.551142857142857,1.0,148.4131591025766,7.38905609893065,-14.037577171848854
0.2,17.959285714285716,1.0,148.4131591025766,7.38905609893065,-14.36401702194222
0.2,18.367428571428572,1.0,148.4131591025766,7.389056098930649,-14.690456872035577
0.2,18.77557142857143,1.0,148.4131591025766,7.38905609893065,-15.016896722128939
0.2,19.183714285714288,1.0,148.4131591025766,7.38905609893065,-15.3433365722223
0.2,19.591857142857144,1.0,148.4131591025766,7.38905609893065,-15.669776422315662
0.2,20.0,1.0,148.4131591025766,7.38905609893065,-15.996216272409018
